name,price,id,description,priority
4 G Well Tabs 10's,1032,2508,TORRENT PHARMACEUTICALS LTD,2
9 M Fol D Cap,1036,2509,TORRENT PHARMACEUTICALS LTD,2
1 Al Total Susp 60ml,1352,2510,TORRENT PHARMACEUTICALS LTD,2
1 Al Syp,1552,2511,TORRENT PHARMACEUTICALS LTD,2
1 Al 5mg Tablet,792,2512,TORRENT PHARMACEUTICALS LTD,2
2b 12 Strip Of 10 Capsules,1778,2513,TORRENT PHARMACEUTICALS LTD,2
6 Mp 50mg Strip Of 10 Tablets,1059,2514,TORRENT PHARMACEUTICALS LTD,2
8x Shampoo 100ml,676,2515,TORRENT PHARMACEUTICALS LTD,2
9 Pm Eye Drops,149,2516,TORRENT PHARMACEUTICALS LTD,2
3 Kat 60mg Tablet,145,2517,TORRENT PHARMACEUTICALS LTD,2
3 Tone Tc Syp,683,2518,TORRENT PHARMACEUTICALS LTD,2
Zenoxa Od 450mg Tablet,1752,2209,Electronics,2
DKNY Unisex Black & Grey Printed Medium Trolley Bag,2879,2800,Unisex,3
EthnoVogue Women Beige & Grey Made to Measure Custom Made Kurta Set with Jacket,3942,2801,Women,3
SPYKAR Women Pink Alexa Super Skinny Fit High-Rise Clean Look Stretchable Cropped Jeans,5453,2802,Women,3
Raymond Men Blue Self-Design Single-Breasted Bandhgala Suit,4868,2803,Men,3
Parx Men Brown & Off-White Slim Fit Printed Casual Shirt,2072,2804,Men,3
SHOWOFF Men Brown Solid Slim Fit Regular Shorts,3229,2805,Men,3
Parx Men Blue Slim Fit Checked Casual Shirt,2911,2806,Men,3
SPYKAR Women Burgundy Alexa Super Skinny Fit High-Rise Clean Look Stretchable Ankle Jeans,1198,2807,Women,3
Parx Men Brown Tapered Fit Solid Regular Trousers,4279,2808,Men,3
DKNY Unisex Black Large Trolley Bag,3487,2809,Unisex,3
Kenneth Cole Women Navy Blue Solid Backpack,2102,2810,Women,3
Parx Men Green Printed Polo Collar T-shirt,1090,2811,Men,3
Police Men To Be The King Eau De Toilette 125 ml,6279,2812,Men,3
Vishudh Women Maroon Printed Kurta with Palazzos,4009,2813,Women,3
Parx Men Red Slim Fit Checked Casual Shirt,1355,2814,Men,3
Being Human Clothing Navy Printed Casual Slim Shirt,6075,2815,Men,3
Homesake Gold-Toned & White Solid Handcrafted Table Lamp with Shade,4935,2816,Unisex,3
SEJ by Nisha Gupta Set of 6 Mustard & Blue Printed Table Placemats,5869,2817,Unisex,3
YAK YAK Men Camel Brown Solid Polo Collar T-shirt,2242,2818,Men,3
PARFAIT Plus Size Black Striped Non-Wired Lightly Padded T-shirt Bra P5252,5773,2819,Women,3
Michael Kors Women Sexy Amber Eau de Parfum 100ml,5094,2820,Women,3
HIGHLANDER Men Mustard & Black Slim Fit Checked Casual Shirt,5868,2821,Men,3
SEJ by Nisha Gupta Set of 6 Multicoloured Printed Table Placemats,4572,2822,Unisex,3
SPYKAR Women Blue Adora Skinny Fit Mid-Rise Clean Look Stretchable Ankle Jeans,5008,2823,Women,3
JEWEL JUNCTION Gold-Toned Square Cufflinks,5762,2824,Men,3
ID Men Tan Brown Fisherman Leather Sandals,1589,2825,Men,3
Story@home Multicoloured Geometric 210TC Cotton 1 King Bedsheet with 2 Pillow Covers,6114,2826,Unisex,3
Raymond Men Blue Slim Fit Printed Formal Shirt,5818,2827,Men,3
Gini and Jony Boys Navy Blue Regular Fit Solid Casual Shirt,1885,2828,Boys,3
SEJ by Nisha Gupta Set of 6 Printed Table Placemats,6240,2829,Unisex,3
Sera Women Blue Printed Kurta with Palazzos,1725,2830,Women,3
AccessHer Women Gold-Toned & Pink Gold-Plated AD-Studded Maang Tikka,6681,2831,Women,3
Parx Men Blue Slim Fit Printed Casual Shirt,2872,2832,Men,3
Alcis Women Yellow & Blue Colorblocked Tights,1600,2833,Women,3
ID Men Brown Leather Formal Slip-Ons,4997,2834,Men,3
Difference of Opinion Men Navy Blue Solid Round Neck T-shirt With Side Strip Detail,6626,2835,Men,3
Parx Men Blue Slim Fit Checked Casual Shirt,5891,2836,Men,3
Michael Kors Extreme Blue For Men Edt 70 ml,2245,2837,Men,3
Tokyo Talkies Women Off-White & Pink Floral Print Fit and Flare Dress,6840,2838,Women,3
ANNA SUI Women La Vie De Boheme EDT 75ml,5678,2839,Women,3
HIGHLANDER Men Navy Blue & Maroon Slim Fit Checked Casual Shirt,4130,2840,Men,3
her by invictus Women Brown Solid Cushioned Mules,2456,2841,Women,3
ID Men Beige Leather Derbys,4684,2842,Men,3
SPYKAR Women Blue Adora Skinny Fit Mid-Rise Low Distress Ankle-length Stretchable Jeans,3014,2843,Women,3
SPYKAR Women Blue Adora Skinny Fit Mid-Rise Clean Look Ankle-Length Stretchable Jeans,1889,2844,Women,3
Soie Nude-Coloured Solid Non-Wired Non Padded Maternity Bra CB-331NUDE,2189,2845,Women,3
Lara Karen Women Black Solid Maxi Satin Skirt,4447,2846,Women,3
Gini and Jony Girls Yellow Fit and Flare Embellished Dress,3305,2847,Girls,3
Story@home Off-White & Blue Geometric 210TC Cotton 1 King Bedsheet with 2 Pillow Covers,5224,2848,Unisex,3
PARFAIT Plus Size Blue Solid Underwired Lightly Padded Plunge Bra 2801,6495,2849,Women,3
Urban Dog Men Grey Solid Regular Fit Sports Shorts,5048,2850,Men,3
ahilya Sterling Silver Textured Bangle,2063,2851,Women,3
PARFAIT Plus Size Blue Solid Underwired Lightly Padded T-shirt Bra P5441,5985,2852,Women,3
VASTRAMAY Boys Navy Blue & Maroon Solid Kurta with Dhoti Pants & Jacket,5270,2853,Boys,3
Difference of Opinion Men Grey Melange Printed Round Neck T-shirt,6423,2854,Men,3
Campus Sutra Men White & Blue Regular Fit Colourblocked Casual Shirt,2793,2855,Men,3
FIDO DIDO Men White Printed Round Neck T-shirt,5467,2856,Men,3
MIAH Decor Beige & Black Indian Art Printed Set of 4 Ceramic Bowls,2326,2857,Unisex,3
JEWEL JUNCTION Gold-Toned Geometric Cufflinks,1731,2858,Men,3
Vishudh Women Off-White & Green Floral Print A-Line Dress,2169,2859,Women,3
Urban Dog Men Grey Printed Regular Fit Sports Shorts,1956,2860,Men,3
PARFAIT Plus Size Women Navy Blue  White Solid Low-Rise Bikini Brief PP303,3265,2861,Women,3
SEJ by Nisha Gupta Set of 6 Yellow & Blue Printed Table Placemats,5910,2862,Unisex,3
ID Men Brown Leather Loafers,5830,2863,Men,3
PARFAIT Plus Size Red Solid Underwired Lightly Padded T-shirt Bra P5391,2800,2864,Women,3
SPYKAR Women Blue Adora Skinny Fit Mid-Rise Mildly Distressed Stretchable Cropped Jeans,5829,2865,Women,3
SPYKAR Women Blue Adora Skinny Fit Mid-Rise Clean Look Stretchable Cropped Jeans,2274,2866,Women,3
Raymond Men Blue Regular Fit Self Design Formal Shirt,2895,2867,Men,3
BuckleUp Women Multicoloured Printed Belt,5173,2868,Women,3
Peter England Men Black Briefs PIWBK9146012,6672,2869,Men,3
AIGNER Men Platinum Eau De Toilette Perfume 100 ml,3147,2870,Men,3
Gini and Jony Girls Blue Solid Jacket,2932,2871,Girls,3
Homesake Gold-Toned Solid Handcrafted Table Lamp with Shade,1942,2872,Unisex,3
Campus Sutra Men Black Solid Round Neck Faux Leather T-shirt,2320,2873,Men,3
MIAH Decor Set of 3 Blue & Off-White Handpainted Kitchen Storage Jars with Lids,5150,2874,Unisex,3
Gini and Jony Girls Peach-Coloured Floral Embroidered Fit & Flare Dress,4174,2875,Girls,3
SEJ by Nisha Gupta Blue & Green Printed Wooden Open Dry Bin,3425,2876,Unisex,3
Parx Men Blue Slim Fit Checked Casual Shirt,2584,2877,Men,3
PARFAIT Plus Size Black Lace Non-Wired Non Padded Everyday Bra P5482,3498,2878,Women,3
Parx Men Blue Slim Fit Checked Casual Shirt,3838,2879,Men,3
Lady Lyka Women Pack of 2 Beginners Bras TEENAGER-WHT-BLK,6846,2880,Women,3
SEJ by Nisha Gupta Set of 4 Multicoloured Printed Table Placemats,4081,2881,Unisex,3
her by invictus Women Red Cushioned Loafers,1254,2882,Women,3
JEWEL JUNCTION Gold-Toned & Black Round Cufflinks,5468,2883,Men,3
PARFAIT Plus Size Black Solid Non-Wired Non Padded Sports Bra P5542,6393,2884,Women,3
her by invictus Women Tan Brown Cushioned Slip-on Shoes,3053,2885,Women,3
DKNY Unisex Black Medium Trolley Bag,3115,2886,Unisex,3
Parx Men Yellow & Off-White Slim Fit Checked Casual Shirt,4215,2887,Men,3
Story@home Mauve & Grey Geometric 210 TC Cotton 1 King Bedsheet with 2 Pillow Covers,5975,2888,Unisex,3
Parx Men Blue & Off-White Slim Fit Printed Casual Shirt,1457,2889,Men,3
her by invictus Women Green Cushioned Slip-Ons,4380,2890,Women,3
Park Avenue Women Blue Skinny Fit Mid-Rise Clean Look Jeans,6518,2891,Women,3
Roadster Women Black Textured Open Toe Flats,1718,2892,Women,3
her by invictus Women Black Textured Cushioned Flats,4176,2893,Women,3
U.S. Polo Assn. Denim Co. Men Navy Blue Solid Bomber Jacket,6237,2894,Men,3
SEJ by Nisha Gupta Set of 6 Pink Printed Table Placemats,5807,2895,Unisex,3
Gini and Jony Girls Navy Blue Washed Denim Jacket,2549,2896,Girls,3
Sweet Dreams Men Navy Blue Solid Straight-Fit Trackpants,3657,2897,Men,3
Kazo Women Yellow Floral Print Shirt Dress,6748,2898,Women,3
Gini and Jony Boys Red & Grey Melange Solid Varsity Jacket with Applique Detail,6615,2899,Boys,3
PARFAIT Plus Size Beige Solid Underwired Lightly Padded Plunge Bra 2801,4337,2900,Women,3
Parx Men Blue Slim Fit Checked Casual Shirt,3708,2901,Men,3
Parx Men Black & Red Slim Fit Checked Casual Shirt,3352,2902,Men,3
ID Men Tan Brown Formal Leather Oxfords,4214,2903,Men,3
Stylo Bug Girls Turquoise Blue A-Line Dress,3710,2904,Girls,3
PARFAIT Plus Size Women Black  Red Printed Lace Detail Hipster Brief 2805,5403,2905,Women,3
MIAH Decor Set Of 5 Handcrafted Ceramic Kulladhs,6514,2906,Unisex,3
JEWEL JUNCTION Gold-Toned Geometric Cufflinks,4622,2907,Men,3
Tokyo Talkies Women Black & Red Floral Print Fit and Flare Dress,2015,2908,Women,3
SEJ by Nisha Gupta Set of 6 Printed Table Placemats,5990,2909,Unisex,3
Sera Women Black Printed Loose Fit Regular Shorts,6177,2910,Women,3
Gini and Jony Boys Black & Grey Embroidered Regular Fit Shorts,2450,2911,Boys,3
AccessHer Gold-Plated & Black Multistrand Head Chain,3012,2912,Women,3
Bvlgari Women Splendida Iris D'Or Eau De Parfum 100 ml,4740,2913,Women,3
ahilya Sterling Silver Statement Ring,1596,2914,Women,3
SPYKAR Women Blue Alexa Super Skinny Fit High-Rise Clean Look Stretchable Cropped Jeans,2975,2915,Women,3
FIDO DIDO Men Grey & Black Printed Colourblocked Polo Collar T-shirt,2499,2916,Men,3
Parx Men Pink Slim Fit Solid Casual Shirt,1897,2917,Men,3
Parx Men Navy Blue Slim Fit Printed Casual Shirt,2252,2918,Men,3
Sera Women White Self Design Top,2686,2919,Women,3
Bvlgari Women Omnia Crystalline Eau De Toilette 40 ml,1629,2920,Women,3
ID Men Grey Solid Thong Flip-Flops,3010,2921,Men,3
JEWEL JUNCTION Silver-Toned Geometric Cufflinks,6500,2922,Men,3
DKNY Unisex Gold & White Printed Cabin Trolley Bag,5561,2923,Unisex,3
Parx Men Khaki Slim Fit Solid Regular Trousers,1676,2924,Men,3
Qraa Men Pack of 2 Face And Beard Wash 100gm each,2301,2925,Men,3
PARFAIT Plus Size Blue Lace Underwired Lightly Padded Plunge Bra P5351,6078,2926,Women,3
Lady Lyka Women Peach and Burgundy Pack of 2 Everyday Bras ENTIZER-11-PCH-WHN,5170,2927,Women,3
Difference of Opinion Men Olive Green Printed Round Neck T-shirt,6673,2928,Men,3
Michael Kors Women Eau de Toilette 50 ml,3774,2929,Women,3
Homesake Gold-Toned & White Solid Handcrafted Table Lamp with Shade,3505,2930,Unisex,3
ID Men Black Leather Formal Derbys,4154,2931,Men,3
Soie Brown Underwired Non Padded full coverage Everyday Bra FB-610CRIMSON,5171,2932,Women,3
GAS Women Navy Blue Regular Fit Mid-Rise Clean Look Stretchable Jeans,1436,2933,Women,3
Homesake Gold-Toned & Navy Blue Solid Handcrafted Table Lamp with Shade,4746,2934,Unisex,3
HIGHLANDER Men Navy Blue & Grey Slim Fit Striped Regular Trousers,5301,2935,Men,3
WITH Men Black Slim Fit Solid Casual Shirt,5986,2936,Men,3
ID Men Black Leather Formal Derbys,4902,2937,Men,3
SPYKAR Women White Alexa Super Skinny Fit High-Rise Clean Look Stretchable Ankle Jeans,6974,2938,Women,3
ZUSH Plus Size Women Black Regular Fit Mid-Rise Clean Look Jeans,3394,2939,Women,3
Story@home Mustard Floral 210 TC Cotton 1 King Bedsheet with 2 Pillow Covers,1564,2940,Unisex,3
DKNY Unisex Gold & White Printed Large Trolley Bag,2174,2941,Unisex,3
Campus Sutra Men Green & Navy Blue Regular Fit Checked Casual Shirt,6159,2942,Men,3
Campus Sutra Men Navy & Grey Melange Standard Regular Fit Colourblocked Casual Shirt,2791,2943,Men,3
Parx Men Blue Slim Fit Checked Casual Shirt,1033,2944,Men,3
JBN Creation Boys Maroon & Brown Sherwani Set,4384,2945,Boys,3
Bvlgari Women Omnia Paraiba Eau De Toilette Perfume 65 ml,2123,2947,Women,3
PARFAIT Plus Size Black Solid Underwired Lightly Padded Everyday Bra P5011,5304,2948,Women,3
PARFAIT Plus Size Beige Self Design Underwired Non Padded Minimizer Bra P5272,3811,2949,Women,3
JEWEL JUNCTION Silver-Toned Geometric Cufflinks,3112,2950,Men,3
DKNY Unisex Black Large Trolley Bag,1754,2951,Unisex,3
DressBerry Off-White Sequinned Top,1414,2952,Women,3
Parx Men Blue Slim Fit Checked Casual Shirt,1317,2953,Men,3
BuckleUp Women Blue Textured Belt,6521,2954,Women,3
Gini and Jony Boys Black & White Regular Fit Printed Trousers,6658,2955,Boys,3
PARFAIT Plus Size Women Lavender Lace Boy Shorts 2805,5779,2956,Women,3
Bvlgari Goldea Women The Roman Night Eau De Parfum 75 ml,4744,2957,Women,3
Parx Men Maroon Slim Fit Printed Casual Shirt,6351,2958,Men,3
ColorPlus Men Blue Regular Fit Checked Formal Trousers,4878,2959,Men,3
Parx Men Off-White & Blue Slim Fit Printed Casual Shirt,5996,2960,Men,3
HIGHLANDER Men Grey Slim Fit Self Design Regular Trousers,4039,2961,Men,3
Parx Men Beige Slim Fit Solid Regular Trousers,4862,2962,Men,3
Tokyo Talkies Women Green Solid Top,3208,2963,Women,3
BuckleUp Women Tan Textured Belt,5126,2964,Women,3
SPYKAR Women Black Alexa Super Skinny Fit High-Rise Clean Look Stretchable Jeans,4087,2965,Women,3
MIAH Decor Set Of 2 Ceramic Bowls,2394,2966,Unisex,3
Lakme Absolute Matte Melt Liquid Lip Color - 21 Mauve Mix 6 ml,2587,2967,Women,3
Campus Sutra Men Blue & White Ombre-Dyed Henley Neck T-shirt,6483,2968,Men,3
Allen Solly Woman Women White Printed Top,2987,2969,Women,3
Palm Tree Girls Pink Solid Bomber Jacket,2941,2970,Girls,3
PARFAIT Plus Size Purple  Pink Lace Underwired Lightly Padded T-shirt Bra P5581,2956,2971,Women,3
Arrow Taupe Tapered Fit Formal Trousers,2112,2972,Men,3
JEWEL JUNCTION Silver-Toned Geometric Cufflinks,1532,2973,Men,3
Difference of Opinion Men Mustard Yellow Solid Round Neck T-shirt with Printed Detailing,5254,2974,Men,3
AccessHer Women Gold-Plated & White Kundan-Studded Flower-Shaped Nosepin,2306,2975,Women,3
HIGHLANDER Men Grey & Black Striped Round Neck T-shirt,1555,2976,Men,3
Lady Lyka Women Pack of 2 Beginners Bras TEENAGER-RED-WHT,4581,2977,Women,3
DKNY Unisex Silver Medium Trolley Bag,6128,2978,Unisex,3
Raymond Men Green Printed Polo Collar T-shirt,4540,2979,Men,3
Lakme Absolute Matte Melt Liquid Lip Color - 23 Pink Poison 6 ml,4189,2980,Women,3
Lakme Absolute Mattreal Mousse Concealer - Caramel 04 9 g,4571,2981,Women,3
DAVID BECKHAM Men Respect Eau De Toilette 90 ml,6934,2982,Men,3
AccessHer Gold-Toned & Yellow Classic Drop Earrings,2076,2983,Women,3
MANGO Women Black & Yellow Floral Print Layered Top,4285,2984,Women,3
Park Avenue Women Maroon Self Design Top,5369,2985,Women,3
ahilya Maroon Gold-Plated Sterling Silver Hoop Earrings,5894,2986,Women,3
AccessHer Gold-Plated & Black Beaded Mangalsutra,6845,2987,Women,3
Lady Lyka Women Beige and White Pack of 2 Beginners Bras ATHLETE-SKN-WHT-Multi,3677,2988,Women,3
Story@home Blue & Pink Floral 210 TC Cotton 1 King Bedsheet with 2 Pillow Covers,5203,2989,Unisex,3
Urban Dog Men Charcoal Black Printed Regular Fit Sports Shorts,2423,2990,Men,3
ID Men Beige Solid Leather Mid-Top Flat Boots,6613,2991,Men,3
Carrera Men Tan Brown Flat Boots,3032,2992,Men,3
Story@home Olive Green & Grey Geometric 210 TC Cotton 1 King Bedsheet with 2 Pillow Covers,4153,2993,Unisex,3
Campus Sutra Men Red & Black Standard Regular Fit Checked Casual Shirt,6943,2994,Men,3
Gini and Jony Boys Black Regular Fit Solid Chinos,2317,2995,Boys,3
Story@home Green & White Floral 210 TC Cotton 1 King Bedsheet with 2 Pillow Covers,3608,2996,Unisex,3
DKNY Unisex Maroon Solid Leather Backpack with Pouch,4017,2997,Unisex,3
Parx Men Khaki Tapered Fit Solid Regular Trousers,5264,2998,Men,3
Soie Green Self Design Underwired Non Padded Everyday Bra FB-610,5643,2999,Women,3
Raymond Men Maroon Striped Polo Collar T-shirt,1312,3000,Men,3
Lakme Absolute Matte Melt Liquid Lip Color - 15 Rose Love 6 ml,6026,3001,Women,3
Gini and Jony Girls Navy Blue Denim Striped Pinafore Dress,1157,3002,Girls,3
PARFAIT Plus Size Black Solid Underwired Lightly Padded Everyday Bra 4815,1982,3003,Women,3
Parx Men White & Blue Slim Fit Printed Casual Shirt,3005,3004,Men,3
Urban Dog Men Black Printed Regular Fit Sports Shorts,1784,3005,Men,3
Campus Sutra Men Blue Standard Regular Fit Checked Casual Shirt,6480,3006,Men,3
EthnoVogue Women Coral Pink & Orange Printed Made to Measure Printed Maxi Dress,4135,3007,Women,3
PARFAIT Plus Size Black Solid Underwired Lightly Padded T-shirt Bra 4812,6627,3008,Women,3
Lady Lyka Women Brown and Grey Pack of 2 Everyday Bras COULOUR-POP-BRN-GRY,4052,3009,Women,3
PARFAIT Plus Size Women Navy Blue Solid Hipster Brief P5645,1290,3010,Women,3

,1290,3010,Women,3
,1290,3010,Women,3
Moloka�i � Alan Brennert (2003),2087,4994,Elsevier,4
Slingbox M2,4177,7196,Electronics,5
,4177,7196,Electronics,5
,4177,7196,Electronics,5
Xigduo Xr 10mg/500mg Strip Of 7 Tablets,1782,2333,TORRENT PHARMACEUTICALS LTD,2
Xigduo Xr 10mg/1000mg Tab 7's,601,2334,TORRENT PHARMACEUTICALS LTD,2
Xigduo 5/1000 Mg Tab 14's,758,2335,TORRENT PHARMACEUTICALS LTD,2
Xilia M1 Tab,285,2336,TORRENT PHARMACEUTICALS LTD,2
Xilia M2 Tab,376,2337,TORRENT PHARMACEUTICALS LTD,2
Xilia Trio 1mg Tablet,126,2338,TORRENT PHARMACEUTICALS LTD,2
Xilia Trio 2mg Tablet,948,2339,TORRENT PHARMACEUTICALS LTD,2
Xinbest Cream,1453,2340,TORRENT PHARMACEUTICALS LTD,2
Xinyung Gel,113,2341,TORRENT PHARMACEUTICALS LTD,2
Xirtam 20mg Tablet,441,2342,TORRENT PHARMACEUTICALS LTD,2
Xirtam 40mg Tablet,1256,2343,TORRENT PHARMACEUTICALS LTD,2
Xirtam H Tablet,1713,2344,TORRENT PHARMACEUTICALS LTD,2
Xirtam Am Strip Of 10 Tablets,870,2345,TORRENT PHARMACEUTICALS LTD,2
Xlha Eye Drops 10ml,899,2346,TORRENT PHARMACEUTICALS LTD,2
Xmet 500mg Strip Of 15 Tablets,1760,2347,TORRENT PHARMACEUTICALS LTD,2
Xmet Sr 1gm Strip Of 15 Tablets,775,2348,TORRENT PHARMACEUTICALS LTD,2
Xmet Sr 500mg Strip Of 15 Tablets,778,2349,TORRENT PHARMACEUTICALS LTD,2
Xmet Trio 500/0.2/1 Tab 10's,1224,2350,TORRENT PHARMACEUTICALS LTD,2
Xmet Trio 500mg/0.2mg/2mg Tab 10's,1109,2351,TORRENT PHARMACEUTICALS LTD,2
Xmet Trio 500/0.3/2 Mg Tab 10's,794,2352,TORRENT PHARMACEUTICALS LTD,2
Xovatra Eye Drops,1951,2353,TORRENT PHARMACEUTICALS LTD,2
Xovoltib 40mg Strip Of 7 Tablets,867,2354,TORRENT PHARMACEUTICALS LTD,2
Xovoltib 30mg Strip Of 7 Tablets,1119,2355,TORRENT PHARMACEUTICALS LTD,2
Xpect B Mixed Fruit Flavour Sugar Free Bottle Of 100ml Syrup,694,2356,TORRENT PHARMACEUTICALS LTD,2
Xplode Tablet 10's,1657,2357,TORRENT PHARMACEUTICALS LTD,2
Xplode Tin Of 200gm Powder,568,2358,TORRENT PHARMACEUTICALS LTD,2
Xplode Chocolate Flavour Tin Of 200gm Powder,286,2359,TORRENT PHARMACEUTICALS LTD,2
Xstan Am Strip Of 15 Tablets,1690,2360,TORRENT PHARMACEUTICALS LTD,2
Xstan H Strip Of 15 Tablets,1313,2361,TORRENT PHARMACEUTICALS LTD,2
Xt Para 1000mg Tab 12's,1579,2362,TORRENT PHARMACEUTICALS LTD,2
Xtane 25mg Bottle Of 30 Tablets,1427,2363,TORRENT PHARMACEUTICALS LTD,2
Xtor 10mg Strip Of 10 Tablets,303,2364,TORRENT PHARMACEUTICALS LTD,2
Xtor 80mg Tablet,879,2365,TORRENT PHARMACEUTICALS LTD,2
Xtor 20mg Tablet,1678,2366,TORRENT PHARMACEUTICALS LTD,2
Xtor 5mg Tablet,806,2367,TORRENT PHARMACEUTICALS LTD,2
Xtor Ez 10mg Tablet,1176,2368,TORRENT PHARMACEUTICALS LTD,2
Xtor F Tablet,1528,2369,TORRENT PHARMACEUTICALS LTD,2
Xtor 40mg Tablet,657,2370,TORRENT PHARMACEUTICALS LTD,2
Xtra Denser Hair Serum 50ml,568,2371,TORRENT PHARMACEUTICALS LTD,2
Xtracal Tablet,1755,2372,TORRENT PHARMACEUTICALS LTD,2
Xtracal Pm Tablet,1415,2373,TORRENT PHARMACEUTICALS LTD,2
Xtracal K2 Tablet,720,2374,TORRENT PHARMACEUTICALS LTD,2
Xtracal Hd Tab 15's,1171,2375,TORRENT PHARMACEUTICALS LTD,2
Xtracal Ct Strip Of 15 Tablets,1059,2376,TORRENT PHARMACEUTICALS LTD,2
Xtraday Cap 10's,1469,2377,TORRENT PHARMACEUTICALS LTD,2
Xtraglo Strip Of 10 Tablets,399,2378,TORRENT PHARMACEUTICALS LTD,2
Xtralite Cream 15gm,299,2379,TORRENT PHARMACEUTICALS LTD,2
Xultophy 100/3.6 Inj Pen 3ml,1513,2380,TORRENT PHARMACEUTICALS LTD,2
Xygrel 90mg Tablet 10's,1001,2381,TORRENT PHARMACEUTICALS LTD,2
Xykaa Mr 500mg/4mg Strip Of 10 Tablets,173,2382,TORRENT PHARMACEUTICALS LTD,2
Xykaa Mr 8mg Tablet,673,2383,TORRENT PHARMACEUTICALS LTD,2
Xykaa Bd 1000mg Strip Of 10 Tablets,1991,2384,TORRENT PHARMACEUTICALS LTD,2
Xylocaine 2% Jelly 50gm,491,2385,TORRENT PHARMACEUTICALS LTD,2
Xylomist 0.1% Nasal Drops 10ml,1303,2386,TORRENT PHARMACEUTICALS LTD,2
Xymex Orange Flav Syp 200ml,930,2387,TORRENT PHARMACEUTICALS LTD,2
Xymoheal D Tablet,1344,2388,TORRENT PHARMACEUTICALS LTD,2
Xymoheal Spray,391,2389,TORRENT PHARMACEUTICALS LTD,2
Xyzal 5mg Strip Of 15 Tablets,1901,2390,TORRENT PHARMACEUTICALS LTD,2
Xyzal Syp,780,2391,TORRENT PHARMACEUTICALS LTD,2
Xyzal 10mg Tablet,1914,2392,TORRENT PHARMACEUTICALS LTD,2
Xyzal M Tablet 15's,329,2393,TORRENT PHARMACEUTICALS LTD,2
T Bact 2% Ointment 15gm,585,2394,TORRENT PHARMACEUTICALS LTD,2
Tacroz Forte 0.1% Oint 20gm,1579,2395,TORRENT PHARMACEUTICALS LTD,2
Tacroren 1mg Capsule,464,2396,TORRENT PHARMACEUTICALS LTD,2
Tazloc Trio 40mg Tablet,538,2397,TORRENT PHARMACEUTICALS LTD,2
Tazloc 40mg Strip Of 10 Tablets,290,2398,TORRENT PHARMACEUTICALS LTD,2
Tazloc H 40mg Strip Of 10 Tablets,830,2399,TORRENT PHARMACEUTICALS LTD,2
Tazloc Am 40mg Strip Of 10 Tablets,629,2400,TORRENT PHARMACEUTICALS LTD,2
Tazloc Beta 25mg Tablet,1817,2401,TORRENT PHARMACEUTICALS LTD,2
Tazloc Beta 50mg Tablet,865,2402,TORRENT PHARMACEUTICALS LTD,2
Tazloc Ct 80mg Tablet,569,2403,TORRENT PHARMACEUTICALS LTD,2
Tazloc Ct 40mg/12.5mg Tab 10's,320,2404,TORRENT PHARMACEUTICALS LTD,2
Telekast F Tablet,1669,2405,TORRENT PHARMACEUTICALS LTD,2
Telekast L Tab 15's,566,2406,TORRENT PHARMACEUTICALS LTD,2
Telista H 40mg Strip Of 15 Tablets,878,2407,TORRENT PHARMACEUTICALS LTD,2
Telista 40mg Strip Of 15 Tablets,1850,2408,TORRENT PHARMACEUTICALS LTD,2
Telista Am 40mg Strip Of 15 Tablets,1434,2409,TORRENT PHARMACEUTICALS LTD,2
Telma H 80mg Strip Of 15 Tablets,440,2410,TORRENT PHARMACEUTICALS LTD,2
Telma H 40mg Strip Of 15 Tablets,173,2411,TORRENT PHARMACEUTICALS LTD,2
Telma 80mg Strip Of 15 Tablets,1774,2412,TORRENT PHARMACEUTICALS LTD,2
Telma Am 40/5mg Tablet 15's,1957,2413,TORRENT PHARMACEUTICALS LTD,2
Telma 40mg Strip Of 15 Tablets,1014,2414,TORRENT PHARMACEUTICALS LTD,2
Telma Am 80mg Strip Of 15 Tablets,1533,2415,TORRENT PHARMACEUTICALS LTD,2
Telma 20mg Strip Of 15 Tablets,1119,2416,TORRENT PHARMACEUTICALS LTD,2
Telma Amh 40mg Strip Of 15 Tablets,1208,2417,TORRENT PHARMACEUTICALS LTD,2
Telma Ct 40/12.5 Mg Tab 15`s,1340,2418,TORRENT PHARMACEUTICALS LTD,2
Telma 40mg Strip Of 30 Tablets,1870,2419,TORRENT PHARMACEUTICALS LTD,2
Telma H 40mg Strip Of 30 Tablets,253,2420,TORRENT PHARMACEUTICALS LTD,2
Telma 20mg Strip Of 30 Tablets,690,2421,TORRENT PHARMACEUTICALS LTD,2
Telma Ct 40/6.25 Tab 15's,562,2422,TORRENT PHARMACEUTICALS LTD,2
Telmikind 40mg Strip Of 10 Tablets,1806,2423,TORRENT PHARMACEUTICALS LTD,2
Telmikind H 40mg Strip Of 10 Tablets,1067,2424,TORRENT PHARMACEUTICALS LTD,2
Telmikind Am 40mg Strip Of 10 Tablets,1440,2425,TORRENT PHARMACEUTICALS LTD,2
Telsartan Am 40mg Tablet,604,2426,TORRENT PHARMACEUTICALS LTD,2
Telsar Beta 50mg Tab 10's,1975,2427,TORRENT PHARMACEUTICALS LTD,2
Telsar H 40mg Strip Of 15 Tablets,826,2428,TORRENT PHARMACEUTICALS LTD,2
Telsar 40mg Strip Of 15 Tablets,767,2429,TORRENT PHARMACEUTICALS LTD,2
Telsar Beta 25mg Tab,1417,2430,TORRENT PHARMACEUTICALS LTD,2
