name,price,id,description,priority
2001: A Space Odyssey – Arthur C. Clarke (1968),765,4404,harpewr and Row,4
The Kitchen House – Kathleen Grissom (2010),1201,4405,harpercollins,4
The Angel Experiment – James Patterson (2005),1037,4406,simon and schuster,4
The Hound of the Baskervilles – Arthur Conan Doyle (1902),2334,4407,macmillan publishers,4
The Clan of the Cave Bear – Jean Auel (1980),2668,4408,random house,4
Breakfast of Champions – Kurt Vonnegut (1973),1432,4409,Elsevier,4
Remember Me? – Sophie Kinsella (2008),1288,4410,springer,4
A Million Little Pieces – James Frey (2003),644,4411,talor and fransic,4
The God Delusion – Richard Dawkins (2006),1039,4412,john wiley and sons,4
Tuck Everlasting – Natalie Babbitt (1975),1930,4413,harpewr and Row,4
The Purpose Driven Life – Rick Warren (2002),2077,4414,harpercollins,4
I’ll Give You the Sun – Jandy Nelson (2014),2405,4415,simon and schuster,4
Speaker of the Dead – Orson Scott Card (1986),1023,4416,macmillan publishers,4
To All the Boys I’ve Loved Before – Jenny Han (2014),2297,4417,random house,4
American Psycho – Bret Ellis (1991),2822,4418,Elsevier,4
The Truth About Forever – Sarah Dessen (2004),1344,4419,springer,4
The Brothers Karamazov – Fyodor Dostoyevsky (1880),601,4420,talor and fransic,4
The Raven Boys – Maggie Stiefvater (2012),1900,4421,john wiley and sons,4
The Andromeda Strain – Michael Crichton (1969),2816,4422,harpewr and Row,4
Torment – Lauren Kate (2010),1033,4423,harpercollins,4
All the Bright Places – Jennifer Niven (2015),2386,4424,simon and schuster,4
Obsidian – Jennifer Armentrout (2011),1849,4425,macmillan publishers,4
The Absolutely True Diary of a Part-Time Indian – Sherman Alexie (2007),2881,4426,random house,4
Crossed – Ally Condie (2011),1923,4427,Elsevier,4
The Restaurant at the End of the Universe – Douglas Adams (1980),2357,4428,springer,4
Fast Food Nation – Eric Schlosser (2001),2978,4429,talor and fransic,4
Midnight in the Garden of Good and Evil – John Berendt (1994),2553,4430,john wiley and sons,4
The Magicians – Lev Grossman (2009),1659,4431,harpewr and Row,4
Everything I Never Told You – Celeste Ng (2014),860,4432,harpercollins,4
The Hero of Ages – Brandon Sanderson (2008),2918,4433,simon and schuster,4
Something Blue – Emily Giffin (2005),2784,4434,macmillan publishers,4
Candide – Voltaire (1759),1374,4435,random house,4
The World According to Garp – John Irving (1978),1112,4436,Elsevier,4
A Court of Mist and Fury – Sarah J Maas (2016),2644,4437,springer,4
Go Set a Watchman – Harper Lee (2015),2710,4438,talor and fransic,4
Thinking Fast and Slow – Daniel Kahneman (2011),781,4439,john wiley and sons,4
Slammed – Colleen Hoover (2012),2555,4440,harpewr and Row,4
Shadow and Bone – Leigh Bardugo (2012),1966,4441,harpercollins,4
Postmortem – Patricia Cornwell (1990),733,4442,simon and schuster,4
Cujo – Stephen King (1981),2862,4443,macmillan publishers,4
The Great Hunt – Robert Jordan (1990),1193,4444,random house,4
Hillbilly Elegy – J.D. Vance (2016),2524,4445,Elsevier,4
Cloud Atlas – David Mitchell (2004),590,4446,springer,4
Left Behind – Tim LaHaye and Jerry Jenkins (1995),2879,4447,talor and fransic,4
Oryx and Crake – Margaret Atwood (2003),1968,4448,john wiley and sons,4
A Wizard of Earthsea – Ursula LqGuin (1968),752,4449,harpewr and Row,4
Dead as a Doornail – Charlaine Harris (2005),805,4450,harpercollins,4
Assassin’s Apprentice – Robin Hobb (1995),1261,4451,simon and schuster,4
It’s Kind of a Funny Story – Ned Vizzini (2006),1234,4452,macmillan publishers,4
Wall and Peace – Banksy (1988),2612,4453,random house,4
In Her Shoes – Jennifer Weiner (2002),1120,4454,Elsevier,4
The Walking Dead Vol. 1 – Robert Kirkman (2004),2483,4455,springer,4
The Master and Margarita – Mikhail Bulgakov (1967),2629,4456,talor and fransic,4
The Mysterious Affair at Styles – Agatha Christie (1920),1491,4457,john wiley and sons,4
The Trial – Franz Kafka (1925),1323,4458,harpewr and Row,4
Mrs. Dalloway – Virginia Woolf (1923),615,4459,harpercollins,4
Eleanor Oliphant is Completely Fine – Gail Honeyman (2017),2324,4460,simon and schuster,4
Heir of Fire – Sarah J Maas (2014),1527,4461,macmillan publishers,4
Breakfast at Tiffany’s – Truman Capote (1958),1176,4462,random house,4
The Prophet – Kahlil Gibran (1923),1860,4463,Elsevier,4
Milk and Honey – Rupi Kaur (2014),622,4464,springer,4
Batman: Year One – Frank Miller (2005),2203,4465,talor and fransic,4
The Drawing of the Three – Stephen King (1987),1108,4466,john wiley and sons,4
All Together Dead – Charlaine Harris (2007),2435,4467,harpewr and Row,4
Inheritance – Christopher Paolini (2011),2951,4468,harpercollins,4
Definitely Dead – Charlaine Harris (2006),2272,4469,simon and schuster,4
Saga Vol 1 – Brian Vaughan (2012),1208,4470,macmillan publishers,4
The Wind-Up Bird Chronicle – Haruki Murakami (1994),576,4471,random house,4
The Silmarillion – J.R.R. Tolkien (1977),2572,4472,Elsevier,4
The Dragon Reborn – Robert Jordan (1991),2474,4473,springer,4
David Copperfield – Charles Dickens (1849),1557,4474,talor and fransic,4
Prodigy – Marie Lu (2013),667,4475,john wiley and sons,4
Pretty Little Liars – Sara Shepard (2006),2091,4476,harpewr and Row,4
The Prince of Tides – Pat Conroy (1986),1391,4477,harpercollins,4
Behind Closed Doors – B.A. Paris (2016),1498,4478,simon and schuster,4
Mr. Mercedes – Stephen King (2014),1730,4479,macmillan publishers,4
On Writing: A Memoir of the Craft – Stephen King (2000),741,4480,random house,4
Needful Things – Stephen King (1991),2728,4481,Elsevier,4
Redeeming Love – Francine Rivers (1991),2825,4482,springer,4
The Martian Chronicles – Ray Bradbury (1950),891,4483,talor and fransic,4
The Language of Flowers – Vanessa Diffenbaugh (2011),1112,4484,john wiley and sons,4
The Phantom of the Opera – Gaston Leroux (1909),2398,4485,harpewr and Row,4
Lean In – Sheryl Sandberg (2013),2717,4486,harpercollins,4
Don Quixote – Miguel Cervantes (1605),2607,4487,simon and schuster,4
The Mists of Avalon – Marion Bradley (1982),2554,4488,macmillan publishers,4
Along for the Ride – Sarah Dessen (2009),1061,4489,random house,4
The Iron King – Julie Kagawa (2010),2639,4490,Elsevier,4
The Life-Changing Magic of Tidying Up – Marie Kondo (2011),799,4491,springer,4
Life After Life – Kate Atkinson (2013),2001,4492,talor and fransic,4
Choke – Chuck Palahniuk (2001),821,4493,john wiley and sons,4
The Lincoln Lawyer – Michael Connelly (2005),770,4494,harpewr and Row,4
Franny and Zooey – J.D. Salinger (1961),2718,4495,harpercollins,4
Uncle Tom’s Cabin – Harriet Beecher Stowe (1852),2378,4496,simon and schuster,4
Are You There God? It’s Me Margaret – Judy Blume (1970),760,4497,macmillan publishers,4
The Storied Life of A.J. Fikry – Gabrielle Zevin (2014)books5-1,1956,4498,random house,4
The Subtle Art of Not Giving a F*ck – Mark Manson (2016),1319,4499,Elsevier,4
Timeline – Michael Crichton (1999),1505,4500,springer,4
The Silkworm – Robert Galbraith (2014),2949,4501,talor and fransic,4
Americanah – Chimamanda Adichie (2013),768,4502,john wiley and sons,4
Jonathan Strange & Mr Norrell – Susanna Clarke (2004),858,4503,harpewr and Row,4
Zen and the Art of Motorcycle Maintenance – Robert Pirsig (1974),1875,4504,harpercollins,4
Christine – Stephen King (1983),2791,4505,simon and schuster,4
Truly Madly Guilty – Liane Moriarty (2016),1103,4506,macmillan publishers,4
The Forgotten Garden – Kate Morton (2008),1045,4507,random house,4
The Hate U Give – Angie Thomas (2017),2312,4508,Elsevier,4
Cell – Stephen King (2005),716,4509,springer,4
The Amazing Adventures of Kavalier & Clay – Michael Chabon (2000),1180,4510,talor and fransic,4
Anansi Boys – Neil Gaiman (2005),737,4511,john wiley and sons,4
The Short Second Life of Bree Tanner – Stephanie Meyer (2010),2475,4512,harpewr and Row,4
From Dead to Worse – Charlaine Harris (2009),1235,4513,harpercollins,4
Darkly Dreaming Dexter – Jeff Lindsay (2004),1794,4514,simon and schuster,4
Unwind – Neal Shusterman (2007),2584,4515,macmillan publishers,4
Twenty Thousand Leagues Under the Sea – Jules Verne (1869),1242,4516,random house,4
Life the Universe and Everything – Douglas Adams (1982),2446,4517,Elsevier,4
When You Are Engulfed in Flames – David Sedaris (2008),1066,4518,springer,4
Drums of Autumn – Diana Gabaldon (1996),1403,4519,talor and fransic,4
Entwined in You – Sylvia Day (2013),2772,4520,john wiley and sons,4
Jonathan Livingston Seagull – Richard Bach (1970),2189,4521,harpewr and Row,4
I’ve Got Your Number – Sophie Kinsella (2011),1626,4522,harpercollins,4
Red Rising – Pierce Brown (2014),2319,4523,simon and schuster,4
The Couple Next Door – Shari Lapena (2016),1351,4524,macmillan publishers,4
Kitchen Confidential – Anthony Bourdain (2000),2438,4525,random house,4
I’d Tell You I Love You But Then I’d Have to Kill You – Ally Carter (2006),750,4526,Elsevier,4
Nickel and Dimed – Barbara Ehrenreich (2001),1610,4527,springer,4
Preludes & Nocturnes – Neil Gaiman (1989),1419,4528,talor and fransic,4
Gone – Michael Grant (2008),764,4529,john wiley and sons,4
The Boys in the Boat – Daniel Brown (2013),1595,4530,harpewr and Row,4
Beastly – Alex Flinn (2007),1456,4531,harpercollins,4
Every Day – David Levithan (2012),2865,4532,simon and schuster,4
This Lullaby – Sarah Dessen (2002),2924,4533,macmillan publishers,4
Patriot Games – Tom Clancy (1987),2787,4534,random house,4
Dead and Gone – Charlaine Harris (2009),2689,4535,Elsevier,4
World Without End – Ken Follett (2007),1257,4536,springer,4
The DUFF: Designated Ugly Fat Friend – Kody Keplinger (2010),1832,4537,talor and fransic,4
Ways of Seeing – John Berger (1972),1455,4538,john wiley and sons,4
The Lies of Locke Lamora – Scott Lynch (2006),935,4539,harpewr and Row,4
Girl Interrupted – Susanna Kaysen (1993),2169,4540,harpercollins,4
Firestarter – Stephen King (1980),2354,4541,simon and schuster,4
Heidi – Johanna Spyri (1881),1109,4542,macmillan publishers,4
Starship Troopers – Robert A. Heinlein (1959),750,4543,random house,4
Small Great Things – Jodi Picoult (2016),1067,4544,Elsevier,4
Orange is the New Black – Piper Kerman (2010),2810,4545,springer,4
Howl’s Moving Castle – Diana Wynne Jones (1986),2143,4546,talor and fransic,4
The Hundred-Year-old Man Who Climbed Out a Window… – Jonas Jonasson (2009),2976,4547,john wiley and sons,4
The Vampire Lestat – Anne Rice (1985),1194,4548,harpewr and Row,4
A Monster Calls – Patrick Ness (2011),1834,4549,harpercollins,4
Mort – Terry Pratchett (1987),2091,4550,simon and schuster,4
The Bourne Supremacy – Robert Ludlum (1986),2555,4551,macmillan publishers,4
The Underground Railroad – Colson Whitehead (2016),2658,4552,random house,4
Aristotle and Dante Discover the Secrets of the Universe – Benjamin Saenz (2012),515,4553,Elsevier,4
High Fidelity – Nick Hornby (1995),2451,4554,springer,4
The Omnivore’s Dilemma – Michael Pollan (2006),1950,4555,talor and fransic,4
Death of a Salesman – Arthur Miller (1949),1659,4556,john wiley and sons,4
Sophie’s World – Jostein Garrder (1991),2568,4557,harpewr and Row,4
King Lear – William Shakespeare (1603),934,4558,harpercollins,4
Lover Eternal – J.R. Ward (2006),2743,4559,simon and schuster,4
1Q84 – Haruki Murakami (2009),1733,4560,macmillan publishers,4
Six of Crows – Leigh Bardugo (2015),1239,4561,random house,4
The Passage – Justin Cronin (2010),1215,4562,Elsevier,4
A Heartbreaking Work of Staggering Genius – Dave Eggers (2000),2627,4563,springer,4
1776 – David McCullough (2005),1487,4564,talor and fransic,4
Simon vs. the Homo Sapiens Agenda – Becky Albertalli (2015),2955,4565,john wiley and sons,4
The Rescue – Nicholas Sparks (2000),1416,4566,harpewr and Row,4
From the Mixed-Up Files of Mrs. Basil E. Frankenweiler – E.L. Konigsburg (1967),625,4567,harpercollins,4
Specials – Scott Westerfield (2006),1460,4568,simon and schuster,4
The Circle – Dave Eggers (2013),1346,4569,macmillan publishers,4
The Wind in the Willows – Kenneth Grahame (1908),2411,4570,random house,4
Bloodlines – Richelle Mead (2011),2223,4571,Elsevier,4
A People’s History of the United States – Howard Zinn (1980),1179,4572,springer,4
Hollow City – Ransom Riggs (2014),2325,4573,talor and fransic,4
Wallbanger – Alice Clayton (2012),2261,4574,john wiley and sons,4
A Visit from the Good Squad – Jennifer Egan (2010),1501,4575,harpewr and Row,4
Homegoing – Yaa Gyasi (2016),698,4576,harpercollins,4
The Waste Lands – Stephen King (1991),1167,4577,simon and schuster,4
On Dublin Street – Samantha Young (2012),2650,4578,macmillan publishers,4
Shogun – James Clavell (1975),2601,4579,random house,4
The House of the Spirits – Isabel Allende (1982),1061,4580,Elsevier,4
Dreams from My Father – Barack Obama (1995),1601,4581,springer,4
The Remains of the Day – Kazuo Ishiguro (1989),1802,4582,talor and fransic,4
Around the World in Eighty Days – Jules Verne (1872),1379,4583,john wiley and sons,4
Everything is Illuminated – Jonathan Safran Foer (2002),2310,4584,harpewr and Row,4
Hunted – P.C. Cast and Kristin Cast (2009),3000,4585,harpercollins,4
The Good Girl – Mary Kubica (2014),2860,4586,simon and schuster,4
Walking Disaster – Jamie McGuire (2013),1578,4587,macmillan publishers,4
Mrs. Frisby and the Rats of NIMH – Robert C. O’Brien (1971),716,4588,random house,4
The Heir – Kiera Cass (2015),1615,4589,Elsevier,4
The Reader – Bernhard Schlink (1995),1547,4590,springer,4
The Awakening – Kate Chopin (1899),2390,4591,talor and fransic,4
Blindness – Jose Saramago (1995),2962,4592,john wiley and sons,4
Queen of Shadows – Sarah J Maas (2015),2895,4593,harpewr and Row,4
Different Seasons – Stephen King (1982),748,4594,harpercollins,4
Fallen Too Far – Abbi Glines (2012),600,4595,simon and schuster,4
The Rainmaker – John Grisham (1991),2353,4596,macmillan publishers,4
Bag of Bones – Stephen King (1999),2704,4597,random house,4
Sapiens: A Brief History of Humankind – Yuval Noah Harari (2011)books5-1,2880,4598,Elsevier,4
The Guardian – Nicholas Sparks (2003),1343,4599,springer,4
The Autobiography of Malcolm X – Malcolm X (1965),2531,4600,talor and fransic,4
Thinner – Stephen King (1984),1161,4601,john wiley and sons,4
Batman: The Dark Knight Returns – Frank Miller (2012),1916,4602,harpewr and Row,4
Snow Falling on Cedars – David Guterson (1994),1252,4603,harpercollins,4
Moon Called – Patricia Briggs (2006),783,4604,simon and schuster,4
Lover Awakened – J.R. Ward (2006),2761,4605,macmillan publishers,4
The Dead Zone – Stephen King (1979),1387,4606,random house,4
The Girl with all the Gifts – M.R. Carey (2014),2750,4607,Elsevier,4
The Blood of Olympus – Rick Riordan (2014),1965,4608,springer,4
Firefly Lane – Kristin Hannah (2008),920,4609,talor and fransic,4
Into the Water – Rachel Hawkins (2017),773,4610,john wiley and sons,4
Scott Pilgrim Vol 1 – Bryan Lee O’Malley (2004),1952,4611,harpewr and Row,4
The Exorcist – William Peter Blatty (1971),1397,4612,harpercollins,4
The Hunchback of Notre Dame – Victor Hugo (1831),924,4613,simon and schuster,4
State of Wonder – Ann Patchett (2011),563,4614,macmillan publishers,4
Prey – Michael Crichton (2002),2392,4615,random house,4
Hyperbole and a Half – Allie Brosh (2013),2384,4616,Elsevier,4
Sphere – Michael Crichton (1987),1053,4617,springer,4
Turtles All the Way Down – John Green (2017),2595,4618,talor and fransic,4
Plain Truth – Jodi Picoult (2000),935,4619,john wiley and sons,4
Mr. Penumbra’s 24-Hour Bookstore – Robin Sloan (2012),2788,4620,harpewr and Row,4
Veronika Decides to Die – Paulo Coelho (1998),2525,4621,harpercollins,4
The Invention of Hugo Cabret – Brian Selznick (2007),2137,4622,simon and schuster,4
Hyperion – Dan Simmons (1989),2662,4623,macmillan publishers,4
The Summoning – Kelley Armstrong (2008),1373,4624,random house,4
Fire – Kristin Cashore (2009),1296,4625,Elsevier,4
Tempted – P.C. Cast and Kristin Cast (2008),2426,4626,springer,4
Dead in the Family – Charlaine Harris (2010),2606,4627,talor and fransic,4
Stiff: The Curious Lives of Human Cadavers – Mary Roach (2003),2484,4628,john wiley and sons,4
Nights in Rodanthe – Nicholas Sparks (2002),2258,4629,harpewr and Row,4
Congo – Michael Crichton (1980),2420,4630,harpercollins,4
The Cider House Rules – John Irving (1985),780,4631,simon and schuster,4
The Sound and the Fury – William Faulkner (1929),2909,4632,macmillan publishers,4
Midwives – Chris Bohjalian (1997),618,4633,random house,4
Pippy Longstocking – Astrid Lindgren (1945),801,4634,Elsevier,4
Batman: The Killing Joke – Alan Moore (1995),1104,4635,springer,4
Are You There Vodka? It’s Me Chelsea – Chelsea Handler (2007),2942,4636,talor and fransic,4
Angelfall – Susan Ee (2011),1921,4637,john wiley and sons,4
Let’s Pretend This Never Happened – Jenny Lawson (2012),1451,4638,harpewr and Row,4
Born a Crime: Stories from a South African Childhood – Trevor Noah (2016),2882,4639,harpercollins,4
The Shadow Rising – Robert Jordan (1992),2153,4640,simon and schuster,4
Wicked Lovely – Melissa Marr (2007),2151,4641,macmillan publishers,4
Naked in Death – J.D. Robb (1995),1137,4642,random house,4
Men are from Mars Women are from Venus – John Gray (1998),1136,4643,Elsevier,4
The Corrections – Jonathan Franzen (2001),2455,4644,springer,4
Love the One You’re With – Emily Giffin (2008),1893,4645,talor and fransic,4
The White Queen – Philippa Gregory (2009),1903,4646,john wiley and sons,4
The Storyteller – Jodi Picoult (2013),2529,4647,harpewr and Row,4
Champion – Marie Lu (2013),2306,4648,harpercollins,4
The Merchant of Venice – William Shakespeare (1596),2893,4649,simon and schuster,4
Julie and Julia: 365 Days 524 Recipes 1 Tiny Apartment… – Julie Powell (2005),978,4650,macmillan publishers,4
A Long Way Gone: Memoirs of a Boy Soldier – Ishmael Beah (2007),1118,4651,random house,4
Linger – Maggie Stiefvater (2010),2340,4652,Elsevier,4
Beautiful Ruins – Jess Walter (2012),1293,4653,springer,4
The Unbecoming of Mara Dyer – Michelle Hodkin (2011),2877,4654,talor and fransic,4
Twelth Night – William Shakespeare (1601),1771,4655,john wiley and sons,4
Just Kids – Patti Smith (2010),615,4656,harpewr and Row,4
Interpreter of Maladies – Jhumpa Lahiri (1999),2467,4657,harpercollins,4
The Choice – Nicholas Sparks (2007),2762,4658,simon and schuster,4
Freedom – Jonathan Franzen (2010),864,4659,macmillan publishers,4
Attachments – Rainbow Rowell (2011),1248,4660,random house,4
Winter – Marissa Meyer (2015),2651,4661,Elsevier,4
Gathering Blue – Lois Lowry (2000),2522,4662,springer,4
Invisible Man – Ralph Ellison (1952),1276,4663,talor and fransic,4
Baby Proof – Emily Giffin (2006),2736,4664,john wiley and sons,4
A is for Alibi – Sue Grafton (1982),1148,4665,harpewr and Row,4
Maybe Someday – Colleen Hoover (2014),1682,4666,harpercollins,4
Elon Musk – Ashlee Vance (2015),1597,4667,simon and schuster,4
The Constant Princess – Philippa Gregory (2005),1271,4668,macmillan publishers,4
The Power of Now: A Guide to Spiritual Enlightenment – Eckhart Tolle (1997),2157,4669,random house,4
Wizard and Glass – Stephen King (1997),2323,4670,Elsevier,4
The Wide Window – Lemony Snicket (2000),890,4671,springer,4
Twenties Girl – Sophie Kinsella (2009),2989,4672,talor and fransic,4
Words of Radiance – Brandon Sanderson (2014),2125,4673,john wiley and sons,4
Dark Matter – Blake Crouch (2016),700,4674,harpewr and Row,4
The Silver Linings Playbook – Matthew Quick (2008),1752,4675,harpercollins,4
The Westing Game – Ellen Raskin (1978),2800,4676,simon and schuster,4
The Republic – Plato (-380),1135,4677,macmillan publishers,4
Think and Grow Rich – Napoleon Hill (1937),1444,4678,random house,4
Landline – Rainbow Rowell (2014),2408,4679,Elsevier,4
The Tale of Despereaux – Kate DiCamillo (2004),1083,4680,springer,4
Unravel Me – Tahereh Mafi (2013),1713,4681,talor and fransic,4
The White Tiger – Aravind Adiga (2008),1453,4682,john wiley and sons,4
Lamb: The Gospel According to Biff – Christopher Moore (2002),1512,4683,harpewr and Row,4
Shutter Island – Dennis Lehane (2003),2906,4684,harpercollins,4
Between the World and Me – Ta-Nehisi Coates (2015),2584,4685,simon and schuster,4
Born to Run – Christopher McDougall (2009),2496,4686,macmillan publishers,4
The Edge of Never – J.A. Redmerski (2012),2273,4687,random house,4
Darkfever – Karen Marie Moning (2006),2207,4688,Elsevier,4
Ender’s Shadow – Orson Scott Card (1998),1709,4689,springer,4
The Fiery Cross – Diana Gabaldon (2001),2964,4690,talor and fransic,4
Two for the Dough – Janet Evanovich (1996),1027,4691,john wiley and sons,4
Origin – Dan Brown (2017),2701,4692,harpewr and Row,4
Before We Were Yours – Lisa Wingate (2017),756,4693,harpercollins,4
Under the Banner of Heaven – Jon Krakauer (2003),2731,4694,simon and schuster,4
Dreamcatcher – Stephen King (2001),812,4695,macmillan publishers,4
The Throne of Fire- Rick Riordan (2011),2053,4696,random house,4
Modern Romance – Aziz Ansari (2015),684,4697,Elsevier,4
Burned – P.C. Cast and Kristin Cast (2009)books5-1,1119,4698,springer,4
In the Garden of Beasts – Erik Larson (2011),1116,4699,talor and fransic,4
The Bone Collector – Jeffery Deaver (1997),2583,4700,john wiley and sons,4
Steal Like an Artist – Austin Kleon (2012),2594,4701,harpewr and Row,4
Lock and Key – Sarah Dessen (2008),2543,4702,harpercollins,4
Fool Moon – Jim Butcher (2001),1649,4703,simon and schuster,4
Lola and the Boy Next Door – Stephanie Perkins (2011),1068,4704,macmillan publishers,4
Gabriel’s Inferno – Sylvain Reynard (2011),919,4705,random house,4
Guards! Guards! – Terry Pratchett (1989),1247,4706,Elsevier,4
The Complete Grimm’s Fairy Tales – Jacob Grimm (1812),1248,4707,springer,4
Passion – Lauren Kate (2011),655,4708,talor and fransic,4
The Kill Order – James Dashner (2012),2202,4709,john wiley and sons,4
Crazy Rich Asians – Kevin Kwan (2013),1637,4710,harpewr and Row,4
Artemis Fowl and the Lost Colony – Eoin Colfer (2006),1342,4711,harpercollins,4
Ugly Love – Colleen Hoover (2014),991,4712,simon and schuster,4
Flowers in the Attic – V.C. Andrews (1979),842,4713,macmillan publishers,4
Persepolis: The Story of Childhood – Marjane Satrapi (2000),2822,4714,random house,4
The Lean Startup – Eric Ries (2011),1811,4715,Elsevier,4
Why Not Me? – Mindy Kaling (2015),926,4716,springer,4
The Four Agreements – Miguel Ruiz (1997),845,4717,talor and fransic,4
Point of Retreat – Colleen Hoover (2012),1095,4718,john wiley and sons,4
Doctor Sleep – Stephen King (2013),631,4719,harpewr and Row,4
The Bluest Eye – Toni Morrison (1970),2442,4720,harpercollins,4
Waiting for Godot – Samuel Beckett (1953),2718,4721,simon and schuster,4
Roots: The Saga of an American Family – Alex Haley (1976),1447,4722,macmillan publishers,4
In a Dark Dark Wood – Ruth Ware (2015),2025,4723,random house,4
Wolf Hall – Hilary Mantel (2009),2263,4724,Elsevier,4
The Wedding – Nicholas Sparks (2003),2597,4725,springer,4
We Need to Talk About Kevin – Lionel Shriver (2003),1112,4726,talor and fransic,4
The Man Who Mistook His Wife for a Hat – Oliver Sacks (1985),2745,4727,john wiley and sons,4
A Room with a View – E.M. Forster (1908),1267,4728,harpewr and Row,4
Suzanne’s Diary for Nicholas – James Patterson (2001),1188,4729,harpercollins,4
It Ends with Us – Colleen Hoover (2016),2882,4730,simon and schuster,4
A Bend in the Road – Nicholas Sparks (2001),664,4731,macmillan publishers,4
The Man in the High Castle – Philip K. Dick (1962),688,4732,random house,4
Wolves of the Calla – Stephen King (2003),1852,4733,Elsevier,4
Beautiful Bastard – Christina Lauren (2013),2146,4734,springer,4
Onyx – Jennifer L. Armentrout (2012),1589,4735,talor and fransic,4
Thoughtless – S.C. Stephens (2009),1162,4736,john wiley and sons,4
The Elegance of the Hedgehog – Muriel Barberry (2006),687,4737,harpewr and Row,4
The Best of Me – Nicholas Sparks (2010),1242,4738,harpercollins,4
A Court of Wings and Ruin – Sarah J Maas (2017),2420,4739,simon and schuster,4
House Rules – Jodi Picoult (2010),1695,4740,macmillan publishers,4
Half Broke Horses – Jeannette Walls (2008),1911,4741,random house,4
Hex Hall – Rachel Hawkins (2010),2805,4742,Elsevier,4
The Girls – Emma Cline (2016),2909,4743,springer,4
The Unlikely Pillgrimage of Harold Fry – Rachel Joyce (2012),2440,4744,talor and fransic,4
Eleven Minutes – Paulo Coelho (2003),2002,4745,john wiley and sons,4
Foundation and Empire – Isaac Asimov (1952),1720,4746,harpewr and Row,4
Shantaram – Gregory David Roberts (2003),580,4747,harpercollins,4
Elantris – Brandon Sanderson (2005),1776,4748,simon and schuster,4
Lonesome Dove – Larry McMurtry (1985),1438,4749,macmillan publishers,4
The Way of Shadows – Brent Weeks (2008),1072,4750,random house,4
A New Earth: Awakening to Your Life’s Purpose – Eckhart Tolle (2005),2147,4751,Elsevier,4
The Black Echo – Michael Connelly (1992),1266,4752,springer,4
Sh*t My Dad Says – Justin Halpern (2010),1676,4753,talor and fransic,4
The Sense of an Ending – Julian Barnes (2011),1198,4754,john wiley and sons,4
The Kife of Never Letting Go – Patrick Ness (2008),1213,4755,harpewr and Row,4
Reached – Ally Condie (2012),1122,4756,harpercollins,4
Seabiscuit: An American Legend – Laura Hillenbrand (1999),2809,4757,simon and schuster,4
Old Man’s War – John Scalzi (2005),771,4758,macmillan publishers,4
Blue Bloods – Melissa Cruz (2006),1776,4759,random house,4
The Girls’ Guide to Hunting and Fishing – Melissa Bank (1998),896,4760,Elsevier,4
Three to Get Deadly – Janet Evanovich (1997),1591,4761,springer,4
Watchers – Dean Koontz (1987),1352,4762,talor and fransic,4
Crazy Love: Overhelmed by a Relentless God – Francis Chan (2008),1783,4763,john wiley and sons,4
Brain on Fire: My Month of Madness – Susannah Cahalan (2012),1473,4764,harpewr and Row,4
Angus Thongs and Full-Frontal Snogging – Louise Rennison (1999),2980,4765,harpercollins,4
Night Shift – Stephen King (1978),2850,4766,simon and schuster,4
The Nest – Cynthia D’Aprix Sweeney (2016),2196,4767,macmillan publishers,4
Shadow of Night – Deborah Harkness (2012),1461,4768,random house,4
Xenocide – Orson Scott Card (1991),1692,4769,Elsevier,4
The Queen of the Damned (Vampire #3) – Anne Rice (1988),1970,4770,springer,4
The Age of Innocence – Edith Wharton. (1920),1906,4771,talor and fransic,4
Team of Rivals – Doris Kearns Goodwin (2005),2947,4772,john wiley and sons,4
The Blade Itself – Joe Abercrombie (2006),2198,4773,harpewr and Row,4
Abrahan Lincoln: Vampire Hunter – Seth Grahame-Smith (2010),1920,4774,harpercollins,4
The Alchemyst – Michael Scott (2007),1254,4775,simon and schuster,4
The Plague – Albert Camus (1947),1966,4776,macmillan publishers,4
Glass Sword – Victoria Aveyard (2016),2042,4777,random house,4
Nine Stories – J.D. Salinger (1953),2306,4778,Elsevier,4
Shanghai Girls – Lisa See (2009),1087,4779,springer,4
An Ember in the Ashes – Sabaa Tahir (2015),2338,4780,talor and fransic,4
The Bean Trees – Barbara Kingsolver (1988),1023,4781,john wiley and sons,4
Wait for You – J. Lynn (2013),1491,4782,harpewr and Row,4
Journey to the Center of the Earth – Jules Verne (1864),1833,4783,harpercollins,4
Guilty Pleasures – Laurell K Hamilton (1993),1704,4784,simon and schuster,4
One Plus One – Jojo Moyes (2014),1700,4785,macmillan publishers,4
Smile – Raina Telgemeier (2009),2775,4786,random house,4
Finale – Becca Fitzpatrick (2012),2331,4787,Elsevier,4
The Summer I Turned Pretty – Jenny Han (2009),1734,4788,springer,4
The Joy of Cooking – Irma S. Rombauer (1931),1900,4789,talor and fransic,4
Halfway to the Grave – Jeaniene Frost (2007),716,4790,john wiley and sons,4
Tales of a Fourth Grade Nothing – Judy Blume (1972),676,4791,harpewr and Row,4
Olive Kitteridge – Elizabeth Strout (2008),1203,4792,harpercollins,4
The Audacity of Hope – Barack Obama (2006),1412,4793,simon and schuster,4
North and South – Elizabeth Gaskell (1855),2436,4794,macmillan publishers,4
So Long and Thanks for all the Fish – Douglas Adams (1984),516,4795,random house,4
The Art Book – Phaidon Press (1997),823,4796,Elsevier,4
