name,price,id,description,priority
Ranch dip,2811,730,Ranch dip light,1
Spinach dip,2218,732,Spinach dip regular,1
Spinach dip,2509,733,Spinach dip light,1
Vegetable dip,953,734,Vegetable dip regular,1
Vegetable dip,2837,736,Vegetable dip light,1
Ice cream,968,737,Ice cream NFS,1
Ice cream,785,738,Ice cream vanilla,1
Ice cream,1768,740,Ice cream vanilla with additional ingredients,1
Ice cream,1368,741,Ice cream chocolate,1
Ice cream,2439,742,Ice cream chocolate with additional ingredients,1
Ice cream,539,743,Ice cream soft serve vanilla,1
Ice cream,1401,745,Ice cream soft serve chocolate,1
Gelato,2778,746,Gelato vanilla,1
Gelato,1681,747,Gelato chocolate,1
Ice cream bar,2357,749,Ice cream bar vanilla,1
Ice cream bar,733,750,Ice cream bar vanilla chocolate coated,1
Ice cream candy bar,808,751,Ice cream candy bar,1
Ice cream bar,1577,753,Ice cream bar chocolate,1
Ice cream sandwich,1607,754,Ice cream sandwich vanilla,1
Ice cream sandwich,919,755,Ice cream sandwich chocolate,1
Ice cream cookie sandwich,2452,756,Ice cream cookie sandwich,1
Ice cream cone,929,758,Ice cream cone scooped vanilla,1
Ice cream cone,2834,759,Ice cream cone scooped vanilla waffle cone,1
Ice cream cone,1173,760,Ice cream cone NFS,1
Ice cream cone,1273,762,Ice cream cone scooped chocolate,1
Ice cream cone,1471,763,Ice cream cone scooped chocolate waffle cone,1
Ice cream cone,2764,764,Ice cream cone soft serve vanilla,1
Ice cream cone,1284,766,Ice cream cone soft serve chocolate,1
Ice cream cone,518,767,Ice cream cone soft serve vanilla waffle cone,1
Ice cream cone,2999,768,Ice cream cone soft serve chocolate waffle cone,1
Ice cream cone,738,769,Ice cream cone vanilla prepackaged,1
Ice cream cone,560,771,Ice cream cone chocolate prepackaged,1
Ice cream soda,1846,772,Ice cream soda flavors other than chocolate,1
Ice cream soda,2338,773,Ice cream soda chocolate,1
Ice cream sundae,2080,775,Ice cream sundae NFS,1
Ice cream sundae,2396,776,Ice cream sundae fruit topping,1
Banana split,1399,777,Banana split,1
Ice cream sundae,1409,779,Ice cream sundae hot fudge topping,1
Ice cream sundae,2934,780,Ice cream sundae caramel topping,1
Ice cream,1650,781,Ice cream fried,1
Light ice cream,2436,782,Light ice cream NFS,1
Light ice cream,1295,784,Light ice cream vanilla,1
Light ice cream,1404,785,Light ice cream chocolate,1
Soft serve,2559,786,Soft serve blended with candy or cookies from fast food,1
Light ice cream sandwich,2197,788,Light ice cream sandwich vanilla,1
Light ice cream sandwich,2976,789,Light ice cream sandwich chocolate,1
Light ice cream bar,2945,790,Light ice cream bar vanilla,1
Light ice cream bar,1658,792,Light ice cream bar vanilla chocolate coated,1
Light ice cream bar,2154,793,Light ice cream bar chocolate,1
Creamsicle,2834,794,Creamsicle,1
Creamsicle,2464,795,Creamsicle light,1
Fudgesicle,1161,797,Fudgesicle,1
Light ice cream cone,2319,798,Light ice cream cone vanilla prepackaged,1
Light ice cream cone,883,799,Light ice cream cone chocolate prepackaged,1
Sherbet,2279,801,Sherbet all flavors,1
Fudgesicle,2214,802,Fudgesicle light,1
Pudding,1176,803,Pudding chocolate NFS,1
Pudding,1909,805,Pudding bread,1
Pudding,2909,806,Pudding flavors other than chocolate NFS,1
Custard,527,807,Custard,1
Flan,2641,808,Flan,1
Creme brulee,1985,810,Creme brulee,1
Pudding,1760,811,Pudding rice,1
Firni,2068,812,Firni Indian pudding,1
Pudding,1656,814,Pudding tapioca made from dry mix,1
Pudding,2114,815,Pudding flavors other than chocolate made from dry mix,1
Pudding,2866,816,Pudding chocolate made from dry mix,1
Pudding,541,818,Pudding flavors other than chocolate made from dry mix sugar free,1
Pudding,1096,819,Pudding chocolate made from dry mix sugar free,1
Pudding,792,820,Pudding flavors other than chocolate ready-to-eat,1
Pudding,854,821,Pudding flavors other than chocolate ready-to-eat sugar free,1
Pudding,1360,823,Pudding chocolate ready-to-eat,1
Pudding,850,824,Pudding chocolate ready-to-eat sugar free,1
Pudding,705,825,Pudding tapioca ready-to-eat,1
Banana pudding,2309,827,Banana pudding,1
Mousse,2716,828,Mousse,1
Milk dessert or milk candy,2161,829,Milk dessert or milk candy Puerto Rican style,1
Barfi or Burfi,643,831,Barfi or Burfi Indian dessert,1
Trifle,1622,832,Trifle,1
Tiramisu,2891,833,Tiramisu,1
Custard pudding,2757,834,Custard pudding flavor other than chocolate baby food NS as to strained or junior,1
Custard pudding,1187,836,Custard pudding baby food flavor other than chocolate strained,1
Custard pudding,1044,837,Custard pudding baby food flavor other than chocolate junior,1
White sauce or gravy,688,838,White sauce or gravy,1
Cheese,1602,840,Cheese NFS,1
Cheese,1350,841,Cheese Blue or Roquefort,1
Cheese,1374,842,Cheese Brick,1
Cheese,2494,844,Cheese Camembert,1
Cheese,673,845,Cheese Brie,1
Cheese,1042,846,Cheese Cheddar,1
Cheese,1644,847,Cheese Cheddar reduced fat,1
Cheese,2528,849,Cheese Cheddar nonfat or fat free,1
Cheese,1189,850,Cheese Colby,1
Cheese,2215,851,Cheese Colby Jack,1
Cheese,777,853,Cheese Feta,1
Cheese,1132,854,Cheese Fontina,1
Cheese,989,855,Cheese goat,1
Cheese,1365,857,Cheese Gouda or Edam,1
Cheese,1545,858,Cheese Gruyere,1
Cheese,2040,859,Cheese Limburger,1
Cheese,2100,860,Cheese Monterey,1
Cheese,2372,862,Cheese Monterey reduced fat,1
Cheese,2349,863,Cheese Mozzarella NFS,1
Cheese,1857,864,Cheese Mozzarella part skim,1
Cheese,2135,866,Cheese Mozzarella reduced sodium,1
Cheese,2160,867,Cheese Mozzarella nonfat or fat free,1
Cheese,519,868,Cheese Muenster,1
Cheese,654,870,Cheese Muenster reduced fat,1
Cheese,1009,871,Cheese Parmesan dry grated,1
Cheese,2513,872,Cheese Parmesan dry grated reduced fat,1
Cheese,1441,873,Cheese Parmesan hard,1
Cheese,1040,875,Cheese Parmesan dry grated fat free,1
Cheese,943,876,Cheese Port du Salut,1
Cheese,2653,877,Cheese Provolone,1
Cheese,1034,879,Cheese provolone reduced fat,1
Cheese,2067,880,Cheese Swiss,1
Cheese,1975,881,Cheese Swiss reduced sodium,1
Cheese,2369,883,Cheese Swiss reduced fat,1
Cheese,1969,884,Cheese Swiss nonfat or fat free,1
Cheese,1133,885,Cheese Cheddar reduced sodium,1
Cheese,789,886,Cheese Mexican blend,1
Cheese,572,888,Cheese Mexican blend reduced fat,1
Queso Anejo,1080,889,Queso Anejo aged Mexican cheese,1
Queso Asadero,1575,890,Queso Asadero,1
Queso Fresco,2330,892,Queso Fresco,1
Queso cotija,704,893,Queso cotija,1
Cheese,2823,894,Cheese cottage NFS,1
Cheese,2118,896,Cheese cottage creamed large or small curd,1
Cottage cheese,527,897,Cottage cheese farmer's,1
Cheese,1193,898,Cheese Ricotta,1
Cheese,1778,899,Cheese cottage with fruit,1
Cheese,923,901,Cheese cottage with vegetables,1
Cheese,2089,902,Cheese cottage dry curd,1
Cheese,2649,903,Cheese cottage salted dry curd,1
Puerto Rican white cheese,2616,905,Puerto Rican white cheese,1
Cheese,1019,906,Cheese cottage low fat,1
Cheese,2776,907,Cheese cottage lowfat with fruit,1
Cheese,2859,909,Cheese cottage lowfat low sodium,1
Cheese,1030,910,Cheese cottage lowfat lactose reduced,1
Cream cheese,668,911,Cream cheese regular plain,1
Cream cheese,2533,912,Cream cheese regular flavored,1
Cream cheese,1842,914,Cream cheese light,1
Cheese,2765,915,Cheese American and Swiss blends,1
Cheese,2740,916,Cheese American,1
Cheese,672,918,Cheese American reduced fat,1
Cheese,2379,919,Cheese American nonfat or fat free,1
Cheese,2701,920,Cheese American reduced sodium,1
Cheese spread,547,922,Cheese spread American or Cheddar cheese base reduced fat,1
Cream cheese spread,661,923,Cream cheese spread fat free,1
Cheese,797,924,Cheese processed cheese food,1
Cheese,2037,925,Cheese processed with vegetables,1
Cheese,758,927,Cheese  with wine,1
Cheese spread,2111,928,Cheese spread American or Cheddar cheese base,1
Cheese spread,1115,929,Cheese spread Swiss cheese base,1
Cheese spread,942,931,Cheese spread cream cheese regular,1
Cheese spread,593,932,Cheese spread cream cheese light,1
Cheese spread,2666,933,Cheese spread pressurized can,1
Imitation cheese,1707,935,Imitation cheese,1
Cheese,1410,936,Cheese cottage cheese with gelatin dessert,1
Cheese,2584,937,Cheese cottage cheese with gelatin dessert and fruit,1
Cheese,677,938,Cheese cottage cheese with gelatin dessert and vegetables,1
Cheese ball,548,940,Cheese ball,1
Artichoke dip,1464,941,Artichoke dip,1
Spinach and artichoke dip,907,942,Spinach and artichoke dip,1
Seafood dip,2705,944,Seafood dip,1
Cheese dip with chili pepper,798,945,Cheese dip with chili pepper,1
Cheese dip,2286,946,Cheese dip,1
Topping from cheese pizza,2642,948,Topping from cheese pizza,1
Topping from vegetable pizza,1025,949,Topping from vegetable pizza,1
Topping from meat pizza,2094,950,Topping from meat pizza,1
Topping from meat and vegetable pizza,2271,951,Topping from meat and vegetable pizza,1
Cheese fondue,2522,953,Cheese fondue,1
Cheese souffle,593,954,Cheese souffle,1
Welsh rarebit,1158,955,Welsh rarebit,1
Cheese sandwich,2781,957,Cheese sandwich NFS,1
Cheese sandwich,2234,958,Cheese sandwich American cheese on white bread no spread,1
Cheese sandwich,689,959,Cheese sandwich American cheese on wheat bread no spread,1
Cheese sandwich,2404,961,Cheese sandwich American cheese on whole wheat bread no spread,1
Cheese sandwich,2920,962,Cheese sandwich Cheddar cheese on white bread no spread,1
Cheese sandwich,2976,963,Cheese sandwich Cheddar cheese on wheat bread no spread,1
Cheese sandwich,1313,964,Cheese sandwich Cheddar cheese on whole wheat bread no spread,1
Cheese sandwich,2638,966,Cheese sandwich reduced fat American cheese on white bread no spread,1
Cheese sandwich,1201,967,Cheese sandwich reduced fat American cheese on wheat bread no spread,1
Cheese sandwich,979,968,Cheese sandwich reduced fat American cheese on whole wheat bread no spread,1
Cheese sandwich,2498,970,Cheese sandwich reduced fat Cheddar cheese on white bread no spread,1
Cheese sandwich,1082,971,Cheese sandwich reduced fat Cheddar cheese on wheat bread no spread,1
Cheese sandwich,2104,972,Cheese sandwich reduced fat Cheddar cheese on whole wheat bread no spread,1
Cheese sandwich,2736,974,Cheese sandwich American cheese on white bread with mayonnaise,1
Cheese sandwich,538,975,Cheese sandwich American cheese on wheat bread with mayonnaise,1
Cheese sandwich,2332,976,Cheese sandwich American cheese on whole wheat bread with mayonnaise,1
Cheese sandwich,1875,977,Cheese sandwich Cheddar cheese on white bread with mayonnaise,1
Cheese sandwich,731,979,Cheese sandwich Cheddar cheese on wheat bread with mayonnaise,1
Cheese sandwich,2619,980,Cheese sandwich Cheddar cheese on whole wheat bread with mayonnaise,1
Cheese sandwich,1146,981,Cheese sandwich reduced fat American cheese on white bread with mayonnaise,1
Cheese sandwich,1773,983,Cheese sandwich reduced fat American cheese on wheat bread with mayonnaise,1
Cheese sandwich,2226,984,Cheese sandwich reduced fat American cheese on whole wheat bread with mayonnaise,1
Cheese sandwich,2174,985,Cheese sandwich reduced fat Cheddar cheese on white bread with mayonnaise,1
Cheese sandwich,1690,987,Cheese sandwich reduced fat Cheddar cheese on wheat bread with mayonnaise,1
Cheese sandwich,2380,988,Cheese sandwich reduced fat Cheddar cheese on whole wheat bread with mayonnaise,1
Cheese sandwich,2820,989,Cheese sandwich American cheese on white bread with butter,1
Cheese sandwich,707,990,Cheese sandwich American cheese on wheat bread with butter,1
Cheese sandwich,1039,992,Cheese sandwich American cheese on whole wheat bread with butter,1
Cheese sandwich,1757,993,Cheese sandwich Cheddar cheese on white bread with butter,1
Cheese sandwich,1016,994,Cheese sandwich Cheddar cheese on wheat bread with butter,1
Cheese sandwich,917,996,Cheese sandwich Cheddar cheese on whole wheat bread with butter,1
Cheese sandwich,1404,997,Cheese sandwich reduced fat American cheese on white bread with butter,1
Cheese sandwich,2494,998,Cheese sandwich reduced fat American cheese on wheat bread with butter,1
Cheese sandwich,1176,1000,Cheese sandwich reduced fat American cheese on whole wheat bread with butter,1
Cheese sandwich,1263,1001,Cheese sandwich reduced fat Cheddar cheese on white bread with butter,1
Cheese sandwich,1925,1002,Cheese sandwich reduced fat Cheddar cheese on wheat bread with butter,1
Cheese sandwich,2479,1003,Cheese sandwich reduced fat Cheddar cheese on whole wheat bread with butter,1
Grilled cheese sandwich,2866,1005,Grilled cheese sandwich NFS,1
Grilled cheese sandwich,687,1006,Grilled cheese sandwich American cheese on white bread,1
Grilled cheese sandwich,1217,1007,Grilled cheese sandwich American cheese on wheat bread,1
Grilled cheese sandwich,2674,1009,Grilled cheese sandwich American cheese on whole wheat bread,1
Grilled cheese sandwich,713,1010,Grilled cheese sandwich Cheddar cheese on white bread,1
Grilled cheese sandwich,1455,1011,Grilled cheese sandwich Cheddar cheese on wheat bread,1
Grilled cheese sandwich,2253,1013,Grilled cheese sandwich Cheddar cheese on whole wheat bread,1
Grilled cheese sandwich,1236,1014,Grilled cheese sandwich reduced fat American cheese on white bread,1
Grilled cheese sandwich,1509,1015,Grilled cheese sandwich reduced fat American cheese on wheat bread,1
Grilled cheese sandwich,535,1016,Grilled cheese sandwich reduced fat American cheese on whole wheat bread,1
Grilled cheese sandwich,1038,1018,Grilled cheese sandwich reduced fat Cheddar cheese on white bread,1
Grilled cheese sandwich,1157,1019,Grilled cheese sandwich reduced fat Cheddar cheese on wheat bread,1
Grilled cheese sandwich,1567,1020,Grilled cheese sandwich reduced fat Cheddar cheese on whole wheat bread,1
Cheese sauce,656,1022,Cheese sauce,1
Alfredo sauce,945,1023,Alfredo sauce,1
Alfredo sauce with added vegetables,1591,1024,Alfredo sauce with added vegetables,1
Alfredo sauce with meat,1776,1026,Alfredo sauce with meat,1
Alfredo sauce with meat and added vegetables,2529,1027,Alfredo sauce with meat and added vegetables,1
Alfredo sauce with poultry,1465,1028,Alfredo sauce with poultry,1
Alfredo sauce with poultry and added vegetables,2492,1029,Alfredo sauce with poultry and added vegetables,1
Alfredo sauce with seafood,2387,1031,Alfredo sauce with seafood,1
Alfredo sauce with seafood and added vegetables,2714,1032,Alfredo sauce with seafood and added vegetables,1
Mozzarella sticks,2170,1033,Mozzarella sticks breaded baked or fried,1
Mozzarella cheese,2641,1035,Mozzarella cheese tomato and basil with oil and vinegar dressing,1
Cheddar cheese soup,912,1036,Cheddar cheese soup home recipe canned or ready-to-serve,1
Beer cheese soup,1993,1037,Beer cheese soup made with milk,1
Meat,1996,1039,Meat NFS,1
Meat,2988,1040,Meat baby food NS as to type NS as to strained or junior,1
Meat sticks,832,1041,Meat sticks baby food NS as to type of meat,1
Ground meat,2495,1042,Ground meat NFS,1
Beef,2486,1044,Beef NS as to cut cooked NS as to fat eaten,1
Beef,2849,1045,Beef NS as to cut cooked lean and fat eaten,1
Beef,919,1046,Beef NS as to cut cooked lean only eaten,1
Steak,1774,1048,Steak NS as to type of meat cooked NS as to fat eaten,1
Steak,2645,1049,Steak NS as to type of meat cooked lean and fat eaten,1
Steak,615,1050,Steak NS as to type of meat cooked lean only eaten,1
Beef,1631,1052,Beef pickled,1
Beef,2843,1053,Beef NS as to cut fried NS to fat eaten,1
Beef steak,1198,1054,Beef steak NS as to cooking method NS as to fat eaten,1
Beef steak,990,1055,Beef steak NS as to cooking method lean and fat eaten,1
Beef steak,981,1057,Beef steak NS as to cooking method lean only eaten,1
Beef steak,1795,1058,Beef steak broiled or baked NS as to fat eaten,1
Beef steak,1347,1059,Beef steak broiled or baked lean and fat eaten,1
Beef steak,2747,1061,Beef steak broiled or baked lean only eaten,1
Beef steak,2295,1062,Beef steak fried NS as to fat eaten,1
Beef steak,1338,1063,Beef steak fried lean and fat eaten,1
Beef steak,1076,1065,Beef steak fried lean only eaten,1
Beef steak,1548,1066,Beef steak breaded or floured baked or fried NS as to fat eaten,1
Beef steak,1571,1067,Beef steak breaded or floured baked or fried lean and fat eaten,1
Beef steak,1037,1068,Beef steak breaded or floured baked or fried lean only eaten,1
Beef steak,557,1070,Beef steak battered fried NS as to fat eaten,1
Beef steak,1154,1071,Beef steak battered fried lean and fat eaten,1
Beef steak,818,1072,Beef steak battered fried lean only eaten,1
Beef steak,2630,1074,Beef steak braised NS as to fat eaten,1
Beef steak,1031,1075,Beef steak braised lean and fat eaten,1
Beef steak,742,1076,Beef steak braised lean only eaten,1
Beef,1697,1078,Beef oxtails cooked,1
Beef,2774,1079,Beef neck bones cooked,1
Beef,732,1080,Beef shortribs cooked NS as to fat eaten,1
Beef,1097,1081,Beef shortribs cooked lean and fat eaten,1
Beef,1687,1083,Beef shortribs cooked lean only eaten,1
Beef,2411,1084,Beef shortribs barbecued with sauce NS as to fat eaten,1
Beef,2027,1085,Beef shortribs barbecued with sauce lean and fat eaten,1
Beef,2466,1087,Beef shortribs barbecued with sauce lean only eaten,1
Beef,2081,1088,Beef cow head cooked,1
Beef,1123,1089,Beef roast roasted NS as to fat eaten,1
Beef,1346,1091,Beef roast roasted lean and fat eaten,1
Beef,2839,1092,Beef roast roasted lean only eaten,1
Beef,2579,1093,Beef roast canned,1
Beef,2864,1094,Beef pot roast braised or boiled NS as to fat eaten,1
Beef,1250,1096,Beef pot roast braised or boiled lean and fat eaten,1
Beef,833,1097,Beef pot roast braised or boiled lean only eaten,1
Beef,1617,1098,Beef stew meat cooked NS as to fat eaten,1
Beef,1251,1100,Beef stew meat cooked lean and fat eaten,1
Beef,1239,1101,Beef stew meat cooked lean only eaten,1
Corned beef,1188,1102,Corned beef cooked NS as to fat eaten,1
Corned beef,2418,1104,Corned beef cooked lean and fat eaten,1
Corned beef,600,1105,Corned beef cooked lean only eaten,1
Corned beef,821,1106,Corned beef canned ready-to-eat,1
Beef brisket,1672,1107,Beef brisket cooked NS as to fat eaten,1
Beef brisket,912,1109,Beef brisket cooked lean and fat eaten,1
Beef brisket,793,1110,Beef brisket cooked lean only eaten,1
Beef,1421,1111,Beef sandwich steak flaked formed thinly sliced,1
Ground beef,1074,1113,Ground beef raw,1
Ground beef,1061,1114,Ground beef cooked,1
Ground beef patty,1415,1115,Ground beef patty cooked,1
Beef,1858,1117,Beef bacon cooked,1
Beef,2799,1118,Beef bacon reduced sodium cooked,1
Beef,1283,1119,Beef dried chipped uncooked,1
Beef,1174,1120,Beef dried chipped cooked in fat,1
Beef jerky,1923,1122,Beef jerky,1
Beef,784,1123,Beef baby food NS as to strained or junior,1
Beef,1221,1124,Beef baby food strained,1
Beef,2354,1126,Beef baby food junior,1
Pork,671,1127,Pork NS as to cut cooked NS as to fat eaten,1
Pork,1351,1128,Pork NS as to cut cooked lean and fat eaten,1
Pork,1240,1130,Pork NS as to cut cooked lean only eaten,1
Pork,1567,1131,Pork NS as to cut fried NS as to fat eaten,1
Pork,1640,1132,Pork NS as to cut fried lean and fat eaten,1
Pork,1755,1133,Pork NS as to cut fried lean only eaten,1
Pork,548,1135,Pork NS as to cut breaded or floured fried NS as to fat eaten,1
Pork,2152,1136,Pork NS as to cut breaded or floured fried lean and fat eaten,1
Pork,1719,1137,Pork NS as to cut breaded or floured fried lean only eaten,1
Pork,1886,1139,Pork pickled NS as to cut,1
Pork,2484,1140,Pork ground or patty cooked,1
Pork,1419,1141,Pork ground or patty breaded cooked,1
Pork jerky,1019,1143,Pork jerky,1
Pork chop,648,1144,Pork chop NS as to cooking method NS as to fat eaten,1
Pork chop,2200,1145,Pork chop NS as to cooking method lean and fat eaten,1
Pork chop,1649,1146,Pork chop NS as to cooking method lean only eaten,1
Pork chop,791,1148,Pork chop broiled or baked NS as to fat eaten,1
Pork chop,1439,1149,Pork chop broiled or baked lean and fat eaten,1
Pork chop,993,1150,Pork chop broiled or baked lean only eaten,1
Pork chop,976,1152,Pork chop breaded or floured broiled or baked NS as to fat eaten,1
Pork chop,2904,1153,Pork chop breaded or floured broiled or baked lean and fat eaten,1
Pork chop,2290,1154,Pork chop breaded or floured broiled or baked lean only eaten,1
Pork chop,1297,1156,Pork chop fried NS as to fat eaten,1
Pork chop,1755,1157,Pork chop fried lean and fat eaten,1
Pork chop,526,1158,Pork chop fried lean only eaten,1
Pork chop,1222,1159,Pork chop breaded or floured fried NS as to fat eaten,1
Pork chop,2721,1161,Pork chop breaded or floured fried lean and fat eaten,1
Pork chop,2273,1162,Pork chop breaded or floured fried lean only eaten,1
Pork chop,1043,1163,Pork chop battered fried NS as to fat eaten,1
Pork chop,753,1165,Pork chop battered fried lean and fat eaten,1
Pork chop,1334,1166,Pork chop battered fried lean only eaten,1
Pork chop,1659,1167,Pork chop stewed NS as to fat eaten,1
Pork chop,968,1169,Pork chop stewed lean and fat eaten,1
Pork chop,2065,1170,Pork chop stewed lean only eaten,1
Pork chop,1211,1171,Pork chop smoked or cured cooked NS as to fat eaten,1
Pork chop,2011,1172,Pork chop smoked or cured cooked lean and fat eaten,1
Pork chop,2441,1174,Pork chop smoked or cured cooked lean only eaten,1
Pork steak or cutlet,1548,1175,Pork steak or cutlet NS as to cooking method NS as to fat eaten,1
Pork steak or cutlet,2466,1176,Pork steak or cutlet NS as to cooking method lean and fat eaten,1
Pork steak or cutlet,979,1178,Pork steak or cutlet NS as to cooking method lean only eaten,1
Pork steak or cutlet,839,1179,Pork steak or cutlet battered fried NS as to fat eaten,1
Pork steak or cutlet,2932,1180,Pork steak or cutlet battered fried lean and fat eaten,1
Pork steak or cutlet,2802,1182,Pork steak or cutlet battered fried lean only eaten,1
Pork steak or cutlet,2141,1183,Pork steak or cutlet broiled or baked NS as to fat eaten,1
Pork steak or cutlet,1302,1184,Pork steak or cutlet broiled or baked lean and fat eaten,1
Pork steak or cutlet,1652,1185,Pork steak or cutlet broiled or baked lean only eaten,1
Pork steak or cutlet,2865,1187,Pork steak or cutlet fried NS as to fat eaten,1
Pork steak or cutlet,829,1188,Pork steak or cutlet fried lean and fat eaten,1
Pork steak or cutlet,1624,1189,Pork steak or cutlet fried lean only eaten,1
Pork steak or cutlet,1539,1191,Pork steak or cutlet breaded or floured broiled or baked NS as to fat eaten,1
Pork steak or cutlet,1405,1192,Pork steak or cutlet breaded or floured broiled or baked lean and fat eaten,1
Pork steak or cutlet,2954,1193,Pork steak or cutlet breaded or floured broiled or baked lean only eaten,1
Pork steak or cutlet,1573,1195,Pork steak or cutlet breaded or floured fried NS as to fat eaten,1
Pork steak or cutlet,2718,1196,Pork steak or cutlet breaded or floured fried lean and fat eaten,1
Pork steak or cutlet,2651,1197,Pork steak or cutlet breaded or floured fried lean only eaten,1
Pork,1749,1198,Pork tenderloin cooked NS as to cooking method,1
Pork,2842,1200,Pork tenderloin breaded fried,1
Pork,2417,1201,Pork tenderloin braised,1
Pork,896,1202,Pork tenderloin baked,1
Pork,2858,1204,Pork tenderloin battered fried,1
Ham,1216,1205,Ham fried NS as to fat eaten,1
Ham,759,1206,Ham fried lean and fat eaten,1
Ham,756,1208,Ham fried lean only eaten,1
Ham,1168,1209,Ham breaded or floured fried NS as to fat eaten,1
Ham,1186,1210,Ham breaded or floured fried lean and fat eaten,1
Ham,1109,1211,Ham breaded or floured fried lean only eaten,1
Ham,2919,1213,Ham fresh cooked NS as to fat eaten,1
Ham,1201,1214,Ham fresh cooked lean and fat eaten,1
Ham,2770,1215,Ham fresh cooked lean only eaten,1
Ham,512,1217,Ham smoked or cured cooked NS as to fat eaten,1
Ham,1568,1218,Ham smoked or cured cooked lean and fat eaten,1
Ham,2032,1219,Ham smoked or cured cooked lean only eaten,1
Ham,2569,1221,Ham prosciutto,1
Ham,1733,1222,Ham smoked or cured canned NS as to fat eaten,1
Ham,2262,1223,Ham smoked or cured canned lean and fat eaten,1
Ham,970,1224,Ham smoked or cured canned lean only eaten,1
Ham,1315,1226,Ham smoked or cured ground patty,1
Pork roast,2614,1227,Pork roast NS as to cut cooked NS as to fat eaten,1
Pork roast,2094,1228,Pork roast NS as to cut cooked lean and fat eaten,1
Pork roast,1449,1230,Pork roast NS as to cut cooked lean only eaten,1
Pork roast,2268,1231,Pork roast loin cooked NS as to fat eaten,1
Pork roast,2876,1232,Pork roast loin cooked lean and fat eaten,1
Pork roast,839,1234,Pork roast loin cooked lean only eaten,1
Fried pork chunks,2694,1235,Fried pork chunks Puerto Rican style,1
Pork roast,1028,1236,Pork roast shoulder cooked NS as to fat eaten,1
Pork roast,1498,1237,Pork roast shoulder cooked lean and fat eaten,1
Pork roast,1378,1239,Pork roast shoulder cooked lean only eaten,1
Pork roast,2332,1240,Pork roast smoked or cured cooked NS as to fat eaten,1
Pork roast,2289,1241,Pork roast smoked or cured cooked lean and fat eaten,1
Pork roast,867,1243,Pork roast smoked or cured cooked lean only eaten,1
Pork roll,2388,1244,Pork roll cured fried,1
Canadian bacon,1140,1245,Canadian bacon cooked,1
Bacon,1850,1247,Bacon NS as to type of meat cooked,1
Bacon,2378,1248,Bacon NS as to type of meat reduced sodium cooked,1
Pork bacon,2542,1249,Pork bacon NS as to fresh smoked or cured cooked,1
Pork bacon,2862,1250,Pork bacon NS as to fresh smoked or cured reduced sodium cooked,1
Pork bacon,1026,1252,Pork bacon smoked or cured cooked,1
Bacon or side pork,1280,1253,Bacon or side pork fresh cooked,1
Pork bacon,1395,1254,Pork bacon smoked or cured reduced sodium cooked,1
Salt pork,711,1256,Salt pork cooked,1
Fat back,700,1257,Fat back cooked,1
Pork,2660,1258,Pork spareribs cooked NS as to fat eaten,1
Pork,1599,1260,Pork spareribs cooked lean and fat eaten,1
Pork,1116,1261,Pork spareribs cooked lean only eaten,1
Pork,2135,1262,Pork spareribs barbecued with sauce NS as to fat eaten,1
Pork,2152,1263,Pork spareribs barbecued with sauce lean and fat eaten,1
Pork,1100,1265,Pork spareribs barbecued with sauce lean only eaten,1
Pork,698,1266,Pork cracklings cooked,1
Pork ears,1545,1267,Pork ears tail head snout miscellaneous parts cooked,1
Pork,951,1269,Pork neck bones cooked,1
Pork,887,1270,Pork pig's feet cooked,1
Pork,2277,1271,Pork pig's feet pickled,1
Pork,1363,1273,Pork pig's hocks cooked,1
Pork skin rinds,1365,1274,Pork skin rinds,1
Pork skin,2681,1275,Pork skin boiled,1
Ham,1987,1276,Ham baby food strained,1
Meat stick,2278,1278,Meat stick baby food,1
Lamb,712,1279,Lamb NS as to cut cooked,1
Lamb chop,1764,1280,Lamb chop NS as to cut cooked NS as to fat eaten,1
Lamb chop,759,1282,Lamb chop NS as to cut cooked lean and fat eaten,1
Lamb chop,1840,1283,Lamb chop NS as to cut cooked lean only eaten,1
Lamb,1366,1284,Lamb loin chop cooked NS as to fat eaten,1
Lamb,805,1286,Lamb loin chop cooked lean and fat eaten,1
Lamb,1354,1287,Lamb loin chop cooked lean only eaten,1
Lamb,866,1288,Lamb shoulder chop cooked NS as to fat eaten,1
Lamb,2339,1289,Lamb shoulder chop cooked lean and fat eaten,1
Lamb,2909,1291,Lamb shoulder chop cooked lean only eaten,1
Lamb,2875,1292,Lamb ribs cooked lean only eaten,1
Lamb,590,1293,Lamb ribs cooked NS as to fat eaten,1
Lamb,1147,1295,Lamb ribs cooked lean and fat eaten,1
Lamb hocks,1023,1296,Lamb hocks cooked,1
Lamb,593,1297,Lamb roast cooked NS as to fat eaten,1
Lamb,1282,1299,Lamb roast cooked lean and fat eaten,1
Lamb,2387,1300,Lamb roast cooked lean only eaten,1
Lamb,2629,1301,Lamb ground or patty cooked,1
Goat,1614,1302,Goat boiled,1
Goat,1534,1304,Goat fried,1
Goat,2027,1305,Goat baked,1
Goat head,824,1306,Goat head cooked,1
Goat ribs,2459,1308,Goat ribs cooked,1
Veal,2172,1309,Veal NS as to cut cooked NS as to fat eaten,1
Veal,593,1310,Veal NS as to cut cooked lean and fat eaten,1
Veal,2410,1312,Veal NS as to cut cooked lean only eaten,1
Veal chop,2210,1313,Veal chop NS as to cooking method NS as to fat eaten,1
